OBJECTID,name,address,longitude,latitude,type
2688,绍裕食品商店,江西中路388号(南京东路地铁站6号口步行230米),121.485771,31.24023,购物服务
2689,街电(精灵旅社),山西南路317号,121.481302,31.239007,生活服务
2690,天津银行(上海黄浦支行),北京东路668号上海科技京城F1层,121.477584,31.239013,金融保险服务
2691,一间森林酒店(上海外滩人民广场地铁站店),贵州路68号5层(人民广场地铁站19号口步行200米),121.476514,31.23531,住宿服务
2692,华师教育,浙江中路398-400号907室,121.478166,31.236254,科教文化服务
2693,来电(杜阿姨),宁波路192号,121.483562,31.239229,生活服务
2694,南京东路街道残疾人辅具社,牛庄路641弄东1门旁,121.478035,31.237452,政府机构及社会团体
2695,两网融合回收服务点,上海物资大厦北门旁(南京东路地铁站6号口步行340米),121.482107,31.239958,生活服务
2696,上海市黄浦区文化馆外滩街道分馆,北京东路与河南中路交叉口东40米,121.484331,31.240354,科教文化服务
2697,治安尚亭,牛庄路与浙江中路交叉口西20米,121.4768,31.237645,政府机构及社会团体
2698,三星小区,牛庄路与广西北路交叉口东北40米,121.4766,31.237729,商务住宅
2699,上海劳保用品商店有限公司,恒丰大楼西南门旁(南京东路地铁站6号口步行430米),121.484963,31.241913,购物服务
2700,中国体育彩票(四川中路店),四川中路与香港路交叉口南40米,121.4861,31.242285,生活服务
2701,很久以前羊肉串(第一百货店),南京东路830号第一百货商业中心B馆6楼,121.474373,31.235746,餐饮服务
2702,上海同缘商贸合作公司,福建中路490号(南京东路地铁站1号口步行200米),121.482053,31.237923,购物服务
2703,上海市规划和自然资源管理局信访室,白河路75号(人民广场地铁站8号口步行360米),121.471559,31.235812,政府机构及社会团体
2704,城家,丰业大楼东南门旁(南京东路地铁站1号口步行210米),121.481765,31.237772,生活服务
2705,上海瀚淇国际贸易公司,六合路58号新一百大厦20楼A座,121.474949,31.235645,公司企业
2706,澜亚网络科技(上海)有限公司,西藏中路725弄10号701室,121.47231,31.23919,公司企业
2707,乾派轰趴团建聚会馆(人民广场旗舰店),南苏州路933号,121.474675,31.240441,体育休闲服务
2708,上海市黄浦区人才服务中心,南苏州路343号G层(南京东路地铁站6号口步行380米),121.483871,31.242034,政府机构及社会团体
2709,梵高星空艺术馆,南京东路800号第一人民百货C馆8楼,121.475022,31.235726,科教文化服务
2710,上海鸢尾花特色民宿(38号店),北京里(北京东路288弄66号后门),121.48412,31.240701,住宿服务
2711,上海小王同学公寓(11号店),五福弄与天津路交叉口东北20米,121.481148,31.23757,住宿服务
2712,辣堂赣江西米粉(南京东路店),宁波路214号E座(南京东路地铁站6号口步行140米),121.483239,31.239185,餐饮服务
2713,姜师傅上门开锁,牯岭路135号附一号(新闸路地铁站6号口步行340米),121.471292,31.235948,生活服务
2714,绍东家·百草园(新世界城店),南京西路2-68号(新世界城)9楼-09号,121.473446,31.234757,餐饮服务
2715,上海一直前行公寓(浙江中路分店),宁波路与广西北路交叉口东40米,121.477067,31.23671,住宿服务
2716,丰收粮管集(新世界城店),南京西路2-68号新世界城9F-13、14、15,121.473434,31.23546,餐饮服务
2717,京云华(新世界城店),南京西路2-68号新世界城9楼,121.473308,31.235346,餐饮服务
2718,小大董(上海新世界店),南京西路2-68号南楼6f-08区,121.474073,31.234822,餐饮服务
2719,KMU上海测承机电设备有限公司,北京东路668号北京东路东楼B1层,121.478641,31.239325,公司企业
2720,上海交通大学继续教育学院(人民广场校区),浙江中路398春申江大厦F10层,121.478223,31.236321,科教文化服务
2721,白熊咖哩(新世界城店),南京西路268号新世界B1F-22(人民广场地铁站7号口旁),121.473657,31.23481,餐饮服务
2722,巴黎贝甜(上海新世界店),南京西路2-68号新世界商场B1-14室巴黎贝甜,121.473363,31.234613,餐饮服务
2723,北京西路与西藏中路交叉口,黄浦区,121.472557,31.239446,地名地址信息
2724,北京西路与长沙路交叉口,黄浦区,121.471044,31.238233,地名地址信息
2725,北京东路与天潼路交叉口,黄浦区,121.479081,31.239147,地名地址信息
2726,香粉弄与龙泉园路交叉口,黄浦区,121.478711,31.23616,地名地址信息
2727,天潼路与福建中路交叉口,黄浦区,121.479081,31.239147,地名地址信息
2728,天潼路与福建北路交叉口,静安区,121.478883,31.240636,地名地址信息
2729,南京东路与西藏中路交叉口,黄浦区,121.474562,31.234617,地名地址信息
2730,天津路与龙泉园路交叉口,黄浦区,121.478587,31.236681,地名地址信息
2731,南苏州路与天潼路交叉口,黄浦区,121.478887,31.239941,地名地址信息
2732,北无锡路与山西南路交叉口,黄浦区,121.48134,31.239163,地名地址信息
2733,北京西路与新闸路交叉口,黄浦区,121.471044,31.238233,地名地址信息
2734,怪兽充电(南京路青年旅舍南京东路店),天津路258号,121.48148,31.237732,生活服务
2735,怪兽充电(粉面桃花土豆粉天津路店),天津路159号,121.483166,31.238079,生活服务
2736,怪兽充电(美发),天津路与龙泉园路交叉口东60米,121.479168,31.236688,生活服务
2737,怪兽充电(百世邻里),北京东路852号,121.474086,31.238045,生活服务
2738,怪兽充电(化隆牛肉面),北京西路与温州路交叉口西南20米,121.470499,31.236152,生活服务
2739,怪兽充电(新干线我的饭店),山西南路276号,121.481781,31.238418,生活服务
2740,怪兽充电(阿里花坊永利大楼西),宁波路193号,121.483835,31.239544,生活服务
2741,怪兽充电(全季酒店上海人民广场店),西藏中路500号思源商厦2-9层,121.474376,31.236548,生活服务
2742,怪兽充电(丽空间),南苏州路333号华隆大厦21层,121.484023,31.241785,生活服务
2743,怪兽充电(恩典进口食品直营店),山西南路与宁波路交叉口北20米,121.481545,31.238844,生活服务
2744,怪兽充电(雅戈尔南京东路旗舰店),南京东路328号3-7层,121.483785,31.237304,生活服务
2745,怪兽充电(剧院咖啡),南京西路108号金门大酒店二楼,121.472421,31.234109,生活服务
2746,怪兽充电(鑫龙潮人姐妹轩西藏路店),西藏中路725弄50号,121.471128,31.238877,生活服务
2747,怪兽充电(天津路),天津路与山西南路交叉口西40米,121.481555,31.237638,生活服务
2748,怪兽充电(肥龙堂),香粉弄68号(南京路步行街第一医药商厦旁弄堂内),121.47877,31.236241,生活服务
2749,怪兽充电(翠亭酒家山西南路店),山西南路211号(近天津路),121.48207,31.237438,生活服务
2750,怪兽充电(润幻SPA),南京东路18号南京东路324弄19号,121.483474,31.237664,生活服务
2751,怪兽充电(万悦酒店·精选),北京西路181号,121.470402,31.2361,生活服务
2752,怪兽充电(子鱼居酒店南京东路店),宁波路74弄4号,121.485361,31.239979,生活服务
2753,怪兽充电(辣堂赣江西米粉),宁波路214号E,121.483111,31.239179,生活服务
2754,怪兽充电(子鱼居外滩店),"河南中路639号(人民广场地区,近北京东路)",121.483063,31.240961,生活服务
2755,怪兽充电(杨国福麻辣烫宁波路店),宁波路与河南中路交叉口西40米,121.483634,31.239237,生活服务
2756,怪兽充电(通悦暖通),长沙路173号,121.471221,31.237833,生活服务
2757,怪兽充电(京晶宾馆人民广场店),西藏中路698号,121.473092,31.239248,生活服务
2758,怪兽充电(千机网黄浦天津路店),天津路251号,121.481325,31.237442,生活服务
2759,怪兽充电(宁波路),宁波路与福建中路交叉口西40米,121.479206,31.237603,生活服务
2760,怪兽充电(海友酒店),山东北路33号,121.482208,31.239775,生活服务
2761,怪兽充电(重庆酸辣粉),山西南路与宁波路交叉口东南20米,121.481726,31.238517,生活服务
2762,怪兽充电(康泰盲人推拿足疗宁波路店),宁波路430弄1号101室,121.479108,31.23761,生活服务
2763,圆苑(新世界城店),南京西路新世界城9楼9F-05,121.474057,31.234905,餐饮服务
2764,掌上韩品(新世界城店),南京西路2-68号(南楼)地下室B1F-4铺位,121.473823,31.235053,餐饮服务
2765,JUSTIN&JULIE(南京东路旗舰店),南京东路300号恒基名人购物中心509-512,121.483915,31.238103,体育休闲服务
2766,点有好味(新世界城店),南京西路2-68号南楼9F-08区(人民广场地铁站7号口旁),121.473428,31.23461,餐饮服务
2767,汉庭优佳酒店(上海南京东路店),浙江中路535号,121.476421,31.238156,住宿服务
2768,毕真烤肉店(新世界城店),南京西路2-68号新世界城9层07号,121.473722,31.234727,餐饮服务
2769,上海迷茫不需要理解i公寓(39号店),北京东路378号景云大楼F4层,121.482735,31.240369,住宿服务
2770,上海鸢尾花公寓(贵州路分店),云中小区拥军弄(贵州路133号后门2楼),121.476062,31.236329,住宿服务
2771,怪兽充电(登巴客栈上海外滩店),宁波路201号3层,121.483368,31.238995,生活服务
2772,街电(可的便利店香港店),四川中路641号(香港路),121.486005,31.242572,生活服务
2773,鳗鳗丼(新世界城店),南京西路2-68号(南楼)地下室B1F-27室,121.473648,31.234649,餐饮服务
2774,一心牛&一心舌日本寿喜锅·烧肉放题专门店,南京西路2-68号4楼4C01,121.474078,31.234815,餐饮服务
2775,街电(好德便利店山西店),山西南路266号(淮海中路陕西南路),121.481844,31.238284,生活服务
2776,街电(好德江津店),江西中路328-1号,121.486299,31.239067,生活服务
2777,怪兽充电(登巴客栈上海南京东路步行街店),山西南路239号,121.481815,31.237908,生活服务
2778,火影忍者世界主题乐园(新世界城店),南京西路2-68号新世界城11楼(人民广场地铁站7号口旁),121.473579,31.235067,体育休闲服务
2779,左庭右院,南京西路2-88号9层(人民广场地铁站19号口步行160米),121.473894,31.235454,餐饮服务
2780,桂满陇(新世界店),南京西路2-68号5楼(南楼)5楼-01,121.474124,31.234863,餐饮服务
2781,百空间贵州路,贵州路263号,121.475272,31.238424,商务住宅
2782,怪兽充电(陶陶居酒家新世界店),南京西路2-68号,121.473605,31.235145,生活服务
2783,街电(一心牛&一心舌日本寿喜锅·烧肉放题专门店),南京西路2-68号4楼4C01,121.473766,31.234924,生活服务
2784,蘑菇培优(贵州路校区),贵州路263号2楼,121.475291,31.238391,科教文化服务
2785,刺缘纹画TATTOO,胜辛南路1855号海伦广场途步公寓,121.480104,31.23687,生活服务
2786,Baiwork(贵州路),贵州路263号,121.475304,31.23838,公司企业
2787,老上海双档(爱民弄店),贵州路116-118号底层前间,121.476373,31.236159,餐饮服务
2788,怪兽充电(云停十里洋场),北京西路148号,121.470903,31.236606,生活服务
2789,上海广吉科技有限公司,香港路111号凯恩商务楼2层218号,121.485715,31.242449,公司企业
2790,公用电话,北京东路与广西北路交叉口西南20米,121.475952,31.23818,公共设施
2791,上海Barry青山公寓(3号店),山西北路与北苏州路交叉口西北40米,121.480424,31.240751,住宿服务
2792,上海秀明机械设备有限公司,北京东路431弄5号17CD,121.482573,31.240088,公司企业
2793,乐乐茶(新世界城店),南京西路2-68号新世界城B1层,121.474108,31.23494,餐饮服务
2794,新一百大厦E座,六合路与宁波路交叉口东南60米,121.475213,31.23587,商务住宅
2795,新一百大厦J座,六合路与宁波路交叉口东南60米,121.475196,31.235863,商务住宅
2796,街电(喜茶新世界城DP店),南京西路2-88号1楼F1-019区,121.473684,31.234756,生活服务
2797,新一百大厦B座,六合路与宁波路交叉口东南60米,121.475203,31.235829,商务住宅
2798,新一百大厦D座,六合路与宁波路交叉口东南60米,121.475215,31.235842,商务住宅
2799,怪兽充电(手机数码),山西南路298号,121.48156,31.238864,生活服务
2800,鮨士道寿司(新世界城店),南京西路2-68号南楼地下室B1FA-2,121.473566,31.234439,餐饮服务
2801,上海明企五金机电有限公司,宁波路440号(南京东路地铁站4口步行490米),121.479383,31.237698,购物服务
2802,怪兽充电(王子记食府西南路店),山西南路233号(近天津路口),121.481837,31.237813,生活服务
2803,阿金大白白斩鸡羊饮食场(第一百货店),南京东路800号第一百货B馆B1,121.47482,31.235867,餐饮服务
2804,喜家德(新世界城店),南京西路2-68号新世界城B1F18室喜家德虾仁水饺,121.4736,31.234876,餐饮服务
2805,怪兽充电(喜家德虾仁水饺新世界城店),南京西路2-68号新世界城B1F18室喜家德虾仁水饺,121.473286,31.234966,生活服务
2806,特制手擀面(永平安店),宁波路620弄3-21号永平安,121.475516,31.236578,餐饮服务
2807,卡拉奥图公关公司,北京东路256号卡拉奥图公关公司,121.485087,31.240705,公司企业
2808,上海研衡仪器有限公司,云南北路59号六合大厦(人民广场地铁站19号口步行430米),121.474799,31.237217,公司企业
2809,怪兽充电(海友酒店南京东路地铁站店),宁波路201号(地铁2、10号线南京东路6号出口西侧),121.483694,31.239025,生活服务
2810,怪兽充电(虫二酒肆新世界店),南京西路2-68号新世界城5楼5-01(近西藏中路人民广场),121.473349,31.234967,生活服务
